,county_name,zip,lat,lng,city,state_name,avg_risk_score_all
11939,Hardeman,38052,35.08574,-88.91308,Middleton,Tennessee,1.78
11940,Shelby,38053,35.33583,-89.95,Millington,Tennessee,1.72
11941,Fayette,38057,35.05381,-89.36772,Moscow,Tennessee,1.58
11942,Tipton,38058,35.45861,-89.81933,Munford,Tennessee,1.48
11943,Dyer,38059,36.11132,-89.24113,Newbern,Tennessee,1.53
11944,Fayette,38060,35.21214,-89.50468,Oakland,Tennessee,1.29
11945,McNairy,38061,35.06704,-88.7647,Pocahontas,Tennessee,1.89
11946,Lauderdale,38063,35.74598,-89.63412,Ripley,Tennessee,1.91
11947,Fayette,38066,35.07421,-89.53944,Rossville,Tennessee,1.82
11948,Hardeman,38067,35.08561,-89.04804,Saulsbury,Tennessee,1.84
11949,Fayette,38068,35.25972,-89.3349,Somerville,Tennessee,1.62
11950,Haywood,38069,35.46209,-89.37151,Stanton,Tennessee,2.15
11951,Dyer,38070,35.94045,-89.24915,Tigrett,Tennessee,2.08
11952,Hardeman,38075,35.37197,-89.15569,Whiteville,Tennessee,1.6
11953,Fayette,38076,35.12301,-89.45633,Williston,Tennessee,1.38
11954,Lake,38077,36.32852,-89.4744,Wynnburg,Tennessee,1.66
11955,Lake,38079,36.41378,-89.47032,Tiptonville,Tennessee,1.36
11956,Lake,38080,36.20295,-89.52142,Ridgely,Tennessee,1.73
11957,Shelby,38103,35.15308,-90.05518,Memphis,Tennessee,2.53
11958,Shelby,38104,35.13253,-90.00435,Memphis,Tennessee,1.31
11959,Shelby,38105,35.1512,-90.03541,Memphis,Tennessee,1.51
11960,Shelby,38106,35.10067,-90.0375,Memphis,Tennessee,1.54
11961,Shelby,38107,35.17054,-90.02397,Memphis,Tennessee,1.36
11962,Shelby,38108,35.1763,-89.96382,Memphis,Tennessee,2.59
11963,Shelby,38109,35.0341,-90.13533,Memphis,Tennessee,1.83
11964,Shelby,38111,35.11014,-89.94429,Memphis,Tennessee,1.44
11965,Shelby,38112,35.14791,-89.97661,Memphis,Tennessee,1.46
11966,Shelby,38114,35.09648,-89.98596,Memphis,Tennessee,1.43
11967,Shelby,38115,35.05499,-89.86362,Memphis,Tennessee,1.32
11968,Shelby,38116,35.03213,-90.01001,Memphis,Tennessee,1.63
11969,Shelby,38117,35.11504,-89.90551,Memphis,Tennessee,1.48
11970,Shelby,38118,35.03655,-89.93021,Memphis,Tennessee,1.44
11971,Shelby,38119,35.07986,-89.84593,Memphis,Tennessee,1.47
11972,Shelby,38120,35.12344,-89.85237,Memphis,Tennessee,1.41
11973,Shelby,38122,35.1571,-89.92247,Memphis,Tennessee,1.35
11974,Shelby,38125,35.02537,-89.78936,Memphis,Tennessee,1.16
11975,Shelby,38126,35.12695,-90.04378,Memphis,Tennessee,1.62
11976,Shelby,38127,35.23795,-90.01753,Memphis,Tennessee,1.97
11977,Shelby,38128,35.22623,-89.92612,Memphis,Tennessee,1.6
11978,Shelby,38131,35.06603,-89.99266,Memphis,Tennessee,4.3
11979,Shelby,38132,35.07069,-90.00033,Memphis,Tennessee,5.49
11980,Shelby,38133,35.21292,-89.79474,Memphis,Tennessee,1.38
11981,Shelby,38134,35.17674,-89.85992,Memphis,Tennessee,1.41
11982,Shelby,38135,35.23876,-89.8497,Memphis,Tennessee,1.19
11983,Shelby,38138,35.08477,-89.7993,Germantown,Tennessee,1.37
11984,Shelby,38139,35.08615,-89.75581,Germantown,Tennessee,1.33
11985,Shelby,38141,35.01599,-89.85472,Memphis,Tennessee,1.14
11986,Shelby,38152,35.11843,-89.93743,Memphis,Tennessee,1.0
11987,Carroll,38201,36.12335,-88.53131,McKenzie,Tennessee,1.49
11988,Carroll,38220,35.98836,-88.673,Atwood,Tennessee,1.47
11989,Benton,38221,36.24552,-88.03685,Big Sandy,Tennessee,2.69
11990,Henry,38222,36.44512,-88.16288,Buchanan,Tennessee,2.06
11991,Henry,38224,36.39172,-88.48774,Cottage Grove,Tennessee,1.47
11992,Weakley,38225,36.31764,-88.67937,Dresden,Tennessee,1.53
11993,Weakley,38226,36.47722,-88.66382,Dukedom,Tennessee,2.12
11994,Weakley,38229,36.22108,-88.60939,Gleason,Tennessee,1.61
11995,Weakley,38230,36.15592,-88.77154,Greenfield,Tennessee,1.74
11996,Henry,38231,36.21277,-88.42442,Henry,Tennessee,1.41
11997,Obion,38232,36.34828,-89.32295,Hornbeak,Tennessee,1.63
11998,Gibson,38233,36.20411,-89.04622,Kenton,Tennessee,1.6
11999,Carroll,38235,35.99116,-88.58109,McLemoresville,Tennessee,1.69
12000,Henry,38236,36.17572,-88.26463,Mansfield,Tennessee,1.65
12001,Weakley,38237,36.36406,-88.83162,Martin,Tennessee,1.5
12002,Obion,38240,36.25091,-89.32045,Obion,Tennessee,1.57
12003,Weakley,38241,36.42852,-88.58964,Palmersville,Tennessee,1.98
12004,Henry,38242,36.3076,-88.33244,Paris,Tennessee,1.52
12005,Henry,38251,36.44636,-88.3539,Puryear,Tennessee,1.5
12006,Obion,38253,36.29821,-89.05822,Rives,Tennessee,2.39
12007,Obion,38254,36.37444,-89.34662,Samburg,Tennessee,1.38
12008,Weakley,38255,36.23954,-88.86483,Sharon,Tennessee,1.57
12009,Henry,38256,36.31388,-88.12539,Springville,Tennessee,2.39
12010,Obion,38257,36.46386,-88.88397,South Fulton,Tennessee,2.03
12011,Carroll,38258,36.02094,-88.61188,Trezevant,Tennessee,1.46
12012,Obion,38259,36.20204,-89.18439,Trimble,Tennessee,1.57
12013,Obion,38260,36.36961,-89.21128,Troy,Tennessee,1.68
12014,Obion,38261,36.43214,-89.11583,Union City,Tennessee,1.41
12015,Madison,38301,35.5908,-88.8531,Jackson,Tennessee,1.44
12016,Madison,38305,35.70108,-88.76779,Jackson,Tennessee,1.24
12017,McNairy,38310,35.26175,-88.39832,Adamsville,Tennessee,2.47
12018,Decatur,38311,35.43842,-88.09737,Bath Springs,Tennessee,3.29
12019,Madison,38313,35.60107,-88.62541,Beech Bluff,Tennessee,1.67
12020,McNairy,38315,35.26918,-88.6241,Bethel Springs,Tennessee,1.61
12021,Gibson,38316,36.06873,-88.81547,Bradford,Tennessee,1.88
12022,Carroll,38317,36.05425,-88.26965,Bruceton,Tennessee,1.35
12023,Carroll,38318,35.95687,-88.26189,Buena Vista,Tennessee,1.67
12024,Benton,38320,36.04764,-88.1095,Camden,Tennessee,1.76
12025,Carroll,38321,35.83341,-88.53013,Cedar Grove,Tennessee,1.63
12026,Hardin,38326,35.04419,-88.27514,Counce,Tennessee,2.17
12027,Hardin,38327,35.22348,-88.30085,Crump,Tennessee,4.69
12028,Henderson,38328,35.67601,-88.21222,Darden,Tennessee,1.69
12029,Decatur,38329,35.54541,-88.11283,Decaturville,Tennessee,4.5
12030,Gibson,38330,36.0675,-89.03316,Dyer,Tennessee,1.45
12031,Chester,38332,35.41978,-88.42934,Enville,Tennessee,1.85
12032,Benton,38333,36.12236,-87.9709,Eva,Tennessee,3.27
12033,McNairy,38334,35.35342,-88.58977,Finger,Tennessee,1.55
12034,Crockett,38337,35.78515,-89.01149,Gadsden,Tennessee,1.6
12035,McNairy,38339,35.0524,-88.5147,Guys,Tennessee,1.66
12036,Chester,38340,35.40021,-88.68226,Henderson,Tennessee,1.57
12037,Benton,38341,35.87677,-88.08888,Holladay,Tennessee,1.78
12038,Carroll,38342,36.10766,-88.29024,Hollow Rock,Tennessee,1.78
12039,Gibson,38343,35.82727,-88.92819,Humboldt,Tennessee,1.58
12040,Carroll,38344,35.97716,-88.43066,Huntingdon,Tennessee,1.57
12041,Henderson,38345,35.59109,-88.51163,Huron,Tennessee,1.41
12042,Chester,38347,35.47632,-88.49846,Jacks Creek,Tennessee,1.49
12043,Carroll,38348,35.86893,-88.65198,Lavinia,Tennessee,1.57
12044,Henderson,38351,35.66324,-88.40401,Lexington,Tennessee,1.53
12045,Chester,38352,35.53037,-88.53308,Luray,Tennessee,1.6
12046,Madison,38355,35.78637,-88.76942,Medina,Tennessee,1.36
12047,Madison,38356,35.43877,-88.89029,Medon,Tennessee,1.67
12048,McNairy,38357,35.04888,-88.4112,Michie,Tennessee,1.58
12049,Gibson,38358,35.91661,-88.75934,Milan,Tennessee,1.53
12050,Hardin,38359,35.37222,-88.35109,Milledgeville,Tennessee,1.98
12051,Hardin,38361,35.31897,-88.29232,Morris Chapel,Tennessee,3.27
12052,Madison,38362,35.72696,-88.78508,Oakfield,Tennessee,1.28
12053,Decatur,38363,35.68625,-88.11051,Parsons,Tennessee,1.94
12054,Hardin,38365,35.05383,-88.23627,Pickwick Dam,Tennessee,1.0
12055,Madison,38366,35.47797,-88.74461,Pinson,Tennessee,1.55
12056,McNairy,38367,35.05266,-88.62728,Ramer,Tennessee,1.83
12057,Henderson,38368,35.50191,-88.35659,Reagan,Tennessee,1.41
12058,Gibson,38369,36.13253,-88.9652,Rutherford,Tennessee,1.5
12059,Hardin,38370,35.38942,-88.2465,Saltillo,Tennessee,2.95
12060,Henderson,38371,35.42346,-88.2967,Sardis,Tennessee,1.59
12061,Hardin,38372,35.16516,-88.14523,Savannah,Tennessee,2.54
12062,Decatur,38374,35.51192,-88.23469,Scotts Hill,Tennessee,1.56
12063,McNairy,38375,35.16142,-88.58811,Selmer,Tennessee,1.62
12064,Hardin,38376,35.12974,-88.34447,Shiloh,Tennessee,1.38
12065,McNairy,38379,35.16388,-88.42825,Stantonville,Tennessee,1.47
12066,Decatur,38380,35.79114,-88.03263,Sugar Tree,Tennessee,1.98
12067,Hardeman,38381,35.35144,-88.96205,Toone,Tennessee,1.54
12068,Gibson,38382,35.96925,-88.99186,Trenton,Tennessee,1.65
12069,Carroll,38387,35.86573,-88.26968,Westport,Tennessee,1.38
12070,Henderson,38388,35.77672,-88.31535,Wildersville,Tennessee,1.53
12071,Carroll,38390,35.83845,-88.37797,Yuma,Tennessee,1.45
12072,Madison,38391,35.55026,-88.99033,Denmark,Tennessee,1.8
12073,Madison,38392,35.45908,-89.03709,Mercer,Tennessee,1.62
12074,Maury,38401,35.62955,-87.02097,Columbia,Tennessee,1.77
12075,Wayne,38425,35.40706,-87.96588,Clifton,Tennessee,4.28
12076,Lincoln,38449,35.05231,-86.82954,Ardmore,Tennessee,1.86
12077,Wayne,38450,35.18523,-87.80143,Collinwood,Tennessee,2.24
12078,Maury,38451,35.46706,-86.99573,Culleoka,Tennessee,2.49
12079,Wayne,38452,35.07898,-87.79239,Cypress Inn,Tennessee,2.18
12080,Lincoln,38453,35.11923,-86.81472,Dellrose,Tennessee,3.38
12081,Hickman,38454,35.72334,-87.35538,Duck River,Tennessee,2.78
12082,Giles,38455,35.06199,-86.89366,Elkton,Tennessee,1.6
12083,Lawrence,38456,35.33464,-87.26559,Ethridge,Tennessee,1.87
12084,Lawrence,38457,35.0297,-87.28482,Five Points,Tennessee,1.93
12085,Lincoln,38459,35.19135,-86.80219,Frankewing,Tennessee,3.87
12086,Giles,38460,35.10116,-87.15937,Goodspring,Tennessee,2.19
12087,Lewis,38461,35.59514,-87.33987,Hampshire,Tennessee,2.94
12088,Lewis,38462,35.53142,-87.54869,Hohenwald,Tennessee,2.01
12089,Wayne,38463,35.06802,-87.64494,Iron City,Tennessee,2.5
12090,Lawrence,38464,35.29035,-87.42845,Lawrenceburg,Tennessee,1.79
12091,Lawrence,38468,35.13083,-87.29072,Leoma,Tennessee,1.76
12092,Lawrence,38469,35.0741,-87.42765,Loretto,Tennessee,1.54
12093,Wayne,38471,35.0771,-87.92134,Lutts,Tennessee,2.82
12094,Giles,38472,35.3773,-87.03873,Lynnville,Tennessee,2.96
12095,Giles,38473,35.02775,-87.17057,Minor Hill,Tennessee,2.18
12096,Maury,38474,35.51848,-87.22966,Mount Pleasant,Tennessee,2.28
12097,Hardin,38475,35.2624,-88.02336,Olivehill,Tennessee,2.67
12098,Williamson,38476,35.84341,-87.20984,Primm Springs,Tennessee,2.3
12099,Giles,38477,35.05075,-87.00932,Prospect,Tennessee,2.49
12100,Giles,38478,35.21565,-87.01329,Pulaski,Tennessee,2.24
12101,Lawrence,38481,35.02813,-87.48863,Saint Joseph,Tennessee,1.3
12102,Maury,38482,35.76792,-87.14574,Santa Fe,Tennessee,2.96
12103,Lawrence,38483,35.43411,-87.33476,Summertown,Tennessee,1.77
12104,Wayne,38485,35.33281,-87.77659,Waynesboro,Tennessee,2.88
12105,Lawrence,38486,35.17306,-87.54029,Westpoint,Tennessee,2.67
12106,Maury,38487,35.72163,-87.23589,Williamsport,Tennessee,2.76
12107,Lincoln,38488,35.03906,-86.68569,Taft,Tennessee,1.88
12108,Putnam,38501,36.22682,-85.53841,Cookeville,Tennessee,1.44
12109,Fentress,38504,36.39314,-84.73528,Allardt,Tennessee,1.39
12110,Putnam,38506,36.18334,-85.44246,Cookeville,Tennessee,1.57
12111,Clay,38541,36.52903,-85.33767,Allons,Tennessee,1.35
12112,Overton,38542,36.31576,-85.20113,Allred,Tennessee,3.39
12113,Overton,38543,36.37514,-85.15931,Alpine,Tennessee,1.61
12114,Putnam,38544,36.11605,-85.66238,Baxter,Tennessee,1.46
12115,Jackson,38545,36.23133,-85.65964,Bloomington Springs,Tennessee,1.67
12116,Smith,38547,36.14954,-86.00833,Brush Creek,Tennessee,2.59
12117,Putnam,38548,36.17252,-85.79197,Buffalo Valley,Tennessee,4.09
12118,Pickett,38549,36.5617,-85.15243,Byrdstown,Tennessee,1.5
12119,Clay,38551,36.55804,-85.48699,Celina,Tennessee,3.23
12120,Smith,38552,36.2166,-85.81195,Chestnut Mound,Tennessee,3.27
12121,Fentress,38553,36.20322,-85.00442,Clarkrange,Tennessee,1.43
12122,Overton,38554,36.25131,-85.16095,Crawford,Tennessee,1.67
12123,Cumberland,38555,35.88956,-84.97537,Crossville,Tennessee,1.45
12124,Fentress,38556,36.41016,-84.9249,Jamestown,Tennessee,1.41
12125,Cumberland,38558,36.00532,-84.87374,Crossville,Tennessee,1.43
12126,Van Buren,38559,35.80692,-85.51334,Doyle,Tennessee,1.98
12127,Smith,38560,36.23458,-85.8713,Elmwood,Tennessee,4.02
12128,Jackson,38562,36.35173,-85.65932,Gainesboro,Tennessee,3.1
12129,Smith,38563,36.19658,-86.0147,Gordonsville,Tennessee,2.93
12130,Jackson,38564,36.27144,-85.75364,Granville,Tennessee,4.16
12131,Fentress,38565,36.26296,-85.00992,Grimsley,Tennessee,1.3
12132,Smith,38567,36.13392,-85.91518,Hickman,Tennessee,4.76
12133,Overton,38568,36.43594,-85.46907,Hilham,Tennessee,1.69
12134,Smith,38569,36.10887,-85.85647,Lancaster,Tennessee,3.48
12135,Overton,38570,36.37678,-85.31983,Livingston,Tennessee,1.65
12136,Cumberland,38571,36.0513,-85.01374,Crossville,Tennessee,1.49
12137,Cumberland,38572,35.84764,-85.12778,Crossville,Tennessee,1.77
12138,Overton,38573,36.48945,-85.21931,Monroe,Tennessee,1.35
12139,Putnam,38574,36.141,-85.22498,Monterey,Tennessee,1.62
12140,Clay,38575,36.55848,-85.63515,Moss,Tennessee,1.64
12141,Pickett,38577,36.56453,-84.94651,Pall Mall,Tennessee,2.06
12142,Cumberland,38578,35.98031,-85.19886,Pleasant Hill,Tennessee,1.13
12143,White,38579,35.83218,-85.54919,Quebeck,Tennessee,1.89
12144,Overton,38580,36.27729,-85.29522,Rickman,Tennessee,1.75
12145,Warren,38581,35.73834,-85.62141,Rock Island,Tennessee,1.66
12146,Putnam,38582,36.09431,-85.75382,Silver Point,Tennessee,1.8
12147,White,38583,35.94649,-85.43781,Sparta,Tennessee,1.63
12148,Van Buren,38585,35.68995,-85.42274,Spencer,Tennessee,1.62
12149,White,38587,35.8677,-85.61723,Walling,Tennessee,1.54
12150,Jackson,38588,36.45613,-85.7189,Whitleyville,Tennessee,4.2
12151,Fentress,38589,36.28551,-85.07624,Wilder,Tennessee,1.75
12152,Lafayette,38601,34.48146,-89.45166,Abbeville,Mississippi,1.81
12153,Benton,38603,34.83949,-89.14163,Ashland,Mississippi,1.83
12154,Panola,38606,34.30375,-89.9581,Batesville,Mississippi,1.98
12155,Tippah,38610,34.65357,-89.02637,Blue Mountain,Mississippi,1.92
12156,Marshall,38611,34.85467,-89.67116,Byhalia,Mississippi,1.83
12157,Coahoma,38614,34.15914,-90.60747,Clarksdale,Mississippi,1.58
12158,Coahoma,38617,34.36261,-90.49342,Coahoma,Mississippi,1.69
12159,Tate,38618,34.70203,-89.93415,Coldwater,Mississippi,1.74
12160,Panola,38619,34.51288,-89.82678,Como,Mississippi,1.63
12161,Panola,38620,34.23206,-89.9156,Courtland,Mississippi,1.7
12162,Panola,38621,34.4528,-90.1731,Crenshaw,Mississippi,2.22
12163,Panola,38622,34.16944,-90.13448,Crowder,Mississippi,1.16
12164,Quitman,38623,34.36131,-90.29692,Darling,Mississippi,2.25
12165,Tippah,38625,34.61866,-88.8334,Dumas,Mississippi,1.7
12166,Tunica,38626,34.5182,-90.43966,Dundee,Mississippi,1.98
12167,Lafayette,38627,34.44503,-89.24563,Etta,Mississippi,2.23
12168,Tippah,38629,34.86914,-88.99421,Falkner,Mississippi,1.87
12169,Coahoma,38631,34.35891,-90.62765,Friars Point,Mississippi,1.82
12170,DeSoto,38632,34.79973,-90.00629,Hernando,Mississippi,1.45
12171,Benton,38633,34.64206,-89.19671,Hickory Flat,Mississippi,2.19
12172,Marshall,38635,34.7677,-89.47896,Holly Springs,Mississippi,1.8
12173,DeSoto,38637,34.95105,-90.05004,Horn Lake,Mississippi,1.21
12174,Coahoma,38639,34.30909,-90.4285,Jonestown,Mississippi,1.55
12175,DeSoto,38641,34.90616,-90.1857,Lake Cormorant,Mississippi,1.97
12176,Benton,38642,34.91861,-89.33901,Lamar,Mississippi,1.73
12177,Quitman,38643,34.15082,-90.26281,Lambert,Mississippi,1.62
12178,Coahoma,38644,34.45899,-90.47576,Lula,Mississippi,1.43
12179,Coahoma,38645,34.2469,-90.47663,Lyon,Mississippi,1.63
12180,Quitman,38646,34.28141,-90.29673,Marks,Mississippi,1.69
12181,Benton,38647,34.95851,-89.21746,Michigan City,Mississippi,1.97
12182,Union,38650,34.52776,-89.14165,Myrtle,Mississippi,1.86
12183,DeSoto,38651,34.89172,-90.00359,Nesbit,Mississippi,1.55
12184,Union,38652,34.48545,-88.99652,New Albany,Mississippi,1.76
12185,DeSoto,38654,34.93635,-89.82409,Olive Branch,Mississippi,1.28
12186,Lafayette,38655,34.33114,-89.4825,Oxford,Mississippi,1.68
12187,Panola,38658,34.19011,-89.89906,Pope,Mississippi,1.6
12188,Marshall,38659,34.62073,-89.32065,Potts Camp,Mississippi,2.09
12189,Marshall,38661,34.89009,-89.55918,Red Banks,Mississippi,1.77
12190,Tippah,38663,34.74111,-88.89718,Ripley,Mississippi,1.71
12191,Tunica,38664,34.80434,-90.33217,Robinsonville,Mississippi,1.97
12192,Tate,38665,34.58165,-90.16693,Sarah,Mississippi,1.83
12193,Panola,38666,34.42007,-89.92708,Sardis,Mississippi,1.8
12194,Tate,38668,34.60109,-89.92505,Senatobia,Mississippi,1.52
12195,Quitman,38670,34.42815,-90.28899,Sledge,Mississippi,2.05
12196,DeSoto,38671,34.96376,-89.99567,Southaven,Mississippi,1.22
12197,DeSoto,38672,34.93727,-89.94943,Southaven,Mississippi,1.16
12198,Lafayette,38673,34.29607,-89.62485,Taylor,Mississippi,2.43
12199,Tippah,38674,34.8718,-88.89549,Tiplersville,Mississippi,1.94
12200,Tunica,38676,34.67274,-90.3682,Tunica,Mississippi,2.17
12201,Lafayette,38677,34.36402,-89.53859,University,Mississippi,2.0
12202,DeSoto,38680,34.96152,-90.14463,Walls,Mississippi,1.39
12203,Tippah,38683,34.93504,-88.85997,Walnut,Mississippi,1.82
12204,Marshall,38685,34.5953,-89.48827,Waterford,Mississippi,1.9
12205,Washington,38701,33.30621,-91.03346,Greenville,Mississippi,1.67
12206,Washington,38703,33.47081,-91.04775,Greenville,Mississippi,1.53
12207,Coahoma,38720,34.11907,-90.78741,Alligator,Mississippi,3.49
12208,Sharkey,38721,32.96598,-90.75876,Anguilla,Mississippi,2.01
12209,Washington,38722,33.26116,-90.88304,Arcola,Mississippi,1.62
12210,Washington,38723,33.22967,-91.03845,Avon,Mississippi,1.15
12211,Bolivar,38725,33.63834,-91.05543,Benoit,Mississippi,2.9
12212,Bolivar,38726,33.75207,-90.97664,Beulah,Mississippi,2.29
12213,Bolivar,38730,33.6883,-90.79932,Boyle,Mississippi,1.38
12214,Washington,38731,33.11524,-91.13829,Chatham,Mississippi,1.82
12215,Bolivar,38732,33.75556,-90.72558,Cleveland,Mississippi,1.43
12216,Sunflower,38736,33.64389,-90.54173,Doddsville,Mississippi,1.93
12217,Sunflower,38737,33.85683,-90.4928,Drew,Mississippi,1.55
12218,Sunflower,38738,33.93049,-90.53653,Parchman,Mississippi,1.41
12219,Bolivar,38740,34.04825,-90.79039,Duncan,Mississippi,1.81
12220,Washington,38744,33.03066,-91.05371,Glen Allan,Mississippi,2.47
12221,Issaquena,38745,32.98592,-91.00499,Grace,Mississippi,2.08
12222,Bolivar,38746,33.95677,-90.94112,Gunnison,Mississippi,2.67
12223,Washington,38748,33.15787,-90.87964,Hollandale,Mississippi,1.71
12224,Sunflower,38751,33.45326,-90.67469,Indianola,Mississippi,1.37
12225,Sunflower,38753,33.34845,-90.58583,Inverness,Mississippi,1.61
12226,Humphreys,38754,33.24816,-90.62066,Isola,Mississippi,1.77
12227,Washington,38756,33.39326,-90.85827,Leland,Mississippi,1.52
12228,Bolivar,38759,33.82495,-90.73501,Merigold,Mississippi,1.59
12229,Washington,38760,33.4535,-90.99394,Metcalfe,Mississippi,1.45
12230,Sunflower,38761,33.42507,-90.47658,Moorhead,Mississippi,1.52
12231,Bolivar,38762,33.8885,-90.72681,Mound Bayou,Mississippi,1.59
12232,Bolivar,38764,33.79878,-90.87965,Pace,Mississippi,1.32
12233,Sharkey,38765,33.0493,-90.8896,Panther Burn,Mississippi,2.22
12234,Coahoma,38767,34.12809,-90.80552,Rena Lara,Mississippi,1.84
12235,Sunflower,38768,33.96576,-90.48036,Rome,Mississippi,1.52
12236,Bolivar,38769,33.84255,-90.97678,Rosedale,Mississippi,2.26
12237,Sunflower,38771,33.73914,-90.5243,Ruleville,Mississippi,1.43
12238,Bolivar,38772,33.56254,-91.08769,Scott,Mississippi,1.54
12239,Bolivar,38773,33.60455,-90.77388,Shaw,Mississippi,1.67
12240,Bolivar,38774,33.9659,-90.76695,Shelby,Mississippi,1.39
12241,Sunflower,38778,33.54564,-90.51832,Sunflower,Mississippi,1.81
12242,Bolivar,38781,33.90876,-90.75684,Winstonville,Mississippi,1.34
12243,Lee,38801,34.22256,-88.7762,Tupelo,Mississippi,1.54
12244,Lee,38804,34.28094,-88.67246,Tupelo,Mississippi,1.69
12245,Monroe,38821,33.97503,-88.43918,Amory,Mississippi,2.17
12246,Prentiss,38824,34.52303,-88.64334,Baldwyn,Mississippi,1.81
12247,Pontotoc,38826,34.30164,-88.84655,Belden,Mississippi,1.56
12248,Tishomingo,38827,34.53,-88.20244,Belmont,Mississippi,1.53
12249,Union,38828,34.42365,-88.86789,Blue Springs,Mississippi,1.85
12250,Prentiss,38829,34.65229,-88.53639,Booneville,Mississippi,1.74
12251,Tishomingo,38833,34.82259,-88.34274,Burnsville,Mississippi,1.98
12252,Alcorn,38834,34.91627,-88.56027,Corinth,Mississippi,1.76
12253,Tishomingo,38838,34.5448,-88.2643,Dennis,Mississippi,1.78
12254,Pontotoc,38841,34.34943,-89.02237,Ecru,Mississippi,1.67
12255,Itawamba,38843,34.26753,-88.37437,Fulton,Mississippi,1.89
12256,Monroe,38844,33.839,-88.25593,Gattman,Mississippi,2.64
12257,Alcorn,38846,34.85135,-88.39501,Glen,Mississippi,1.72
12258,Itawamba,38847,34.40772,-88.24074,Golden,Mississippi,1.66
12259,Monroe,38848,33.94523,-88.27797,Greenwood Springs,Mississippi,2.94
12260,Lee,38849,34.45442,-88.69319,Guntown,Mississippi,1.76
12261,Chickasaw,38850,34.04792,-89.06705,Houlka,Mississippi,1.88
12262,Chickasaw,38851,33.90763,-88.9637,Houston,Mississippi,1.8
12263,Tishomingo,38852,34.84484,-88.21598,Iuka,Mississippi,2.12
12264,Itawamba,38855,34.32646,-88.48659,Mantachie,Mississippi,1.86
12265,Itawamba,38856,34.46835,-88.44553,Marietta,Mississippi,2.42
12266,Lee,38857,34.28004,-88.57808,Mooreville,Mississippi,1.64
12267,Itawamba,38858,34.10145,-88.53726,Nettleton,Mississippi,1.84
12268,Prentiss,38859,34.52865,-88.37548,New Site,Mississippi,2.31
12269,Chickasaw,38860,33.97649,-88.75879,Okolona,Mississippi,1.73
12270,Lee,38862,34.16871,-88.62048,Plantersville,Mississippi,1.69
12271,Pontotoc,38863,34.2167,-89.02738,Pontotoc,Mississippi,1.68
12272,Pontotoc,38864,34.14325,-89.20167,Randolph,Mississippi,1.84
12273,Alcorn,38865,34.78003,-88.58821,Rienzi,Mississippi,1.87
12274,Lee,38866,34.36644,-88.68187,Saltillo,Mississippi,1.64
12275,Lee,38868,34.12168,-88.74692,Shannon,Mississippi,2.01
12276,Pontotoc,38869,34.35627,-88.83635,Sherman,Mississippi,1.55
12277,Monroe,38870,34.06886,-88.34125,Smithville,Mississippi,2.19
12278,Pontotoc,38871,34.33582,-89.2055,Thaxton,Mississippi,1.85
12279,Tishomingo,38873,34.66169,-88.25141,Tishomingo,Mississippi,1.76
12280,Itawamba,38876,34.21457,-88.23112,Tremont,Mississippi,2.67
12281,Calhoun,38878,33.88179,-89.19231,Vardaman,Mississippi,2.12
12282,Lee,38879,34.19519,-88.71209,Verona,Mississippi,1.63
12283,Grenada,38901,33.76275,-89.79799,Grenada,Mississippi,2.06
12284,Calhoun,38913,34.13774,-89.37836,Banner,Mississippi,1.87
12285,Calhoun,38914,33.86466,-89.46453,Big Creek,Mississippi,2.38
12286,Calhoun,38915,34.02807,-89.38957,Bruce,Mississippi,2.18
12287,Calhoun,38916,33.81815,-89.35158,Calhoun City,Mississippi,2.26
12288,Carroll,38917,33.54902,-89.95501,Carrollton,Mississippi,1.86
12289,Tallahatchie,38920,33.8823,-90.05018,Cascilla,Mississippi,2.27
12290,Tallahatchie,38921,33.98328,-90.1425,Charleston,Mississippi,2.65
12291,Yalobusha,38922,33.93641,-89.64878,Coffeeville,Mississippi,1.95
12292,Carroll,38923,33.37829,-89.99354,Coila,Mississippi,1.66
12293,Holmes,38924,33.29342,-90.22392,Cruger,Mississippi,3.58
12294,Montgomery,38925,33.62917,-89.61961,Duck Hill,Mississippi,2.26
12295,Tallahatchie,38927,34.13394,-90.01827,Enid,Mississippi,2.41
12296,Tallahatchie,38928,33.85405,-90.28731,Glendora,Mississippi,2.39
12297,Grenada,38929,33.74014,-89.52425,Gore Springs,Mississippi,2.28
12298,Leflore,38930,33.52845,-90.14245,Greenwood,Mississippi,2.62
12299,Grenada,38940,33.75145,-90.03505,Holcomb,Mississippi,2.58
12300,Leflore,38941,33.48655,-90.35909,Itta Bena,Mississippi,1.62
12301,Carroll,38943,33.52033,-89.84525,McCarley,Mississippi,1.91
12302,Leflore,38944,33.76106,-90.34242,Minter City,Mississippi,1.96
12303,Leflore,38946,33.37701,-90.35591,Morgan City,Mississippi,2.05
12304,Carroll,38947,33.51718,-89.92128,North Carrollton,Mississippi,1.71
12305,Yalobusha,38948,34.07635,-89.89364,Oakland,Mississippi,1.75
12306,Lafayette,38949,34.18542,-89.4151,Paris,Mississippi,1.85
12307,Tallahatchie,38950,33.74281,-90.19758,Philipp,Mississippi,2.71
12308,Calhoun,38951,33.97605,-89.28802,Pittsboro,Mississippi,2.48
12309,Leflore,38952,33.63041,-90.33711,Schlater,Mississippi,1.84
